1248272272.841 	  0.074 	  0.229
1248272272.852 	  0.074 	  0.229 
1248272272.903 	  0.074 	  0.229 
1248272272.964 	  0.074 	  0.229 
1248272272.995 	  0.074 	  0.229 
1248272273.005 	  0.074 	  0.230 
1248272273.046 	  0.074 	  0.230 
1248272273.066 	  0.074 	  0.229 
1248272273.097 	  0.074 	  0.229 
1248272273.138 	  0.074 	  0.229 
1248272273.149 	  0.074 	  0.229 
1248272273.179 	  0.074 	  0.227 
1248272273.230 	  0.074 	  0.224 
1248272273.251 	  0.074 	  0.224 
1248272273.292 	  0.074 	  0.220 
1248272273.393 	  0.074 	  0.216 
1248272273.434 	  0.073 	  0.214 
1248272273.445 	  0.073 	  0.214 
1248272273.465 	  0.073 	  0.212 
1248272273.506 	  0.073 	  0.211 
1248272273.536 	  0.073 	  0.211 
1248272273.547 	  0.073 	  0.209 
1248272273.557 	  0.073 	  0.209 
1248272273.588 	  0.073 	  0.207 
1248272273.618 	  0.073 	  0.207 
1248272273.659 	  0.073 	  0.207 
1248272273.669 	  0.073 	  0.207 
1248272273.710 	  0.073 	  0.207 
1248272273.730 	  0.073 	  0.205 
1248272273.750 	  0.067 	  0.000 
1248272273.771 	  0.067 	  0.000 
1248272273.781 	  0.067 	  0.000 
1248272273.872 	  0.067 	  0.000 
1248272273.882 	  0.067 	  0.000 
1248272273.973 	  0.067 	  0.000 
1248272274.004 	  0.000 	  0.000 
1248272274.014 	  0.000 	  0.000 
1248272274.024 	  0.067 	  0.000 
1248272274.035 	  0.067 	  0.000 
1248272274.085 	  0.067 	  0.000 
1248272274.126 	  0.067 	  0.000 
1248272274.186 	  0.067 	  0.000 
1248272274.227 	  0.067 	  0.000 
1248272274.257 	  0.067 	  0.000 
1248272274.288 	  0.067 	  0.000 
1248272274.338 	  0.067 	  0.000 
1248272274.369 	  0.067 	  0.000 
1248272274.399 	  0.067 	  0.000 
1248272274.449 	  0.067 	  0.000 
1248272274.460 	  0.067 	  0.000 
1248272274.500 	  0.067 	  0.000 
1248272274.510 	  0.067 	  0.000 
1248272274.551 	  0.067 	  0.000 
1248272274.581 	  0.067 	  0.000 
1248272274.601 	  0.067 	  0.000 
1248272274.612 	  0.067 	  0.000 
1248272274.662 	  0.067 	  0.000 
1248272274.733 	  0.067 	  0.000 
1248272274.753 	  0.067 	  0.000 
1248272274.763 	  0.067 	  0.000 
1248272274.804 	  0.067 	  0.000 
1248272274.814 	  0.067 	  0.000 
1248272274.915 	  0.067 	  0.000 
1248272274.956 	  0.067 	  0.000 
1248272274.966 	  0.067 	  0.000 
1248272274.976 	  0.067 	  0.000 
1248272275.006 	  0.000 	  0.000 
1248272275.017 	  0.067 	  0.000 
1248272275.027 	  0.067 	  0.000 
1248272275.078 	  0.067 	  0.000 
1248272275.108 	  0.067 	  0.000 
1248272275.128 	  0.067 	  0.000 
1248272275.169 	  0.067 	  0.000 
1248272275.189 	  0.067 	  0.000 
1248272275.260 	  0.067 	  0.000 
1248272275.300 	  0.067 	  0.000 
1248272275.311 	  0.067 	  0.000 
1248272275.361 	  0.067 	  0.000 
1248272275.371 	  0.067 	  0.000 
1248272275.422 	  0.067 	  0.000 
1248272275.442 	  0.067 	  0.000 
1248272275.463 	  0.067 	  0.000 
1248272275.473 	  0.067 	  0.000 
1248272275.513 	  0.067 	  0.000 
1248272275.524 	  0.067 	  0.000 
1248272275.574 	  0.067 	  0.000 
1248272275.604 	  0.067 	  0.000 
1248272275.615 	  0.067 	  0.000 
1248272275.635 	  0.067 	  0.000 
1248272275.666 	  0.067 	  0.000 
1248272275.676 	  0.067 	  0.000 
1248272275.706 	  0.067 	  0.000 
1248272275.737 	  0.067 	  0.000 
1248272275.807 	  0.067 	  0.000 
1248272275.828 	  0.067 	  0.000 
1248272275.848 	  0.067 	  0.000 
1248272275.909 	  0.067 	  0.000 
1248272275.929 	  0.067 	  0.000 
1248272275.959 	  0.067 	  0.000 
1248272276.000 	  0.067 	  0.000 
1248272276.010 	  0.000 	  0.000 
1248272276.020 	  0.067 	  0.000 
1248272276.071 	  0.067 	  0.000 
1248272276.121 	  0.067 	  0.000 
1248272276.132 	  0.067 	  0.000 
1248272276.202 	  0.067 	  0.000 
1248272276.253 	  0.067 	  0.000 
1248272276.263 	  0.067 	  0.000 
1248272276.314 	  0.067 	  0.000 
1248272276.354 	  0.067 	  0.000 
1248272276.385 	  0.067 	  0.000 
1248272276.405 	  0.067 	  0.000 
1248272276.435 	  0.067 	  0.000 
1248272276.456 	  0.067 	  0.000 
1248272276.466 	  0.067 	  0.000 
1248272276.516 	  0.067 	  0.000 
1248272276.527 	  0.067 	  0.000 
1248272276.577 	  0.067 	  0.000 
1248272276.608 	  0.067 	  0.000 
1248272276.648 	  0.067 	  0.000 
1248272276.658 	  0.067 	  0.000 
1248272276.689 	  0.067 	  0.000 
1248272276.719 	  0.067 	  0.000 
1248272276.759 	  0.067 	  0.000 
1248272276.780 	  0.067 	  0.000 
1248272276.800 	  0.067 	  0.000 
1248272276.830 	  0.067 	  0.000 
1248272276.881 	  0.067 	  0.000 
1248272276.921 	  0.067 	  0.000 
1248272276.992 	  0.067 	  0.000 
1248272277.012 	  0.000 	  0.000 
1248272277.023 	  0.000 	  0.000 
1248272277.033 	  0.000 	  0.000 
1248272277.043 	  0.067 	  0.000 
1248272277.073 	  0.067 	  0.000 
1248272277.104 	  0.067 	  0.000 
1248272277.144 	  0.067 	  0.000 
1248272277.154 	  0.067 	  0.000 
1248272277.185 	  0.067 	  0.000 
1248272277.205 	  0.067 	  0.000 
1248272277.215 	  0.067 	  0.000 
1248272277.256 	  0.067 	  0.000 
1248272277.296 	  0.067 	  0.000 
1248272277.327 	  0.067 	  0.000 
1248272277.418 	  0.067 	  0.000 
1248272277.448 	  0.067 	  0.000 
1248272277.458 	  0.067 	  0.000 
1248272277.509 	  0.067 	  0.000 
1248272277.580 	  0.067 	  0.000 
1248272277.631 	  0.067 	  0.000 
1248272277.641 	  0.067 	  0.000 
1248272277.691 	  0.067 	  0.000 
1248272277.722 	  0.067 	  0.000 
1248272277.732 	  0.067 	  0.000 
1248272277.742 	  0.067 	  0.000 
1248272277.773 	  0.067 	  0.000 
1248272277.793 	  0.067 	  0.000 
1248272277.823 	  0.067 	  0.000 
1248272277.844 	  0.067 	  0.000 
1248272277.874 	  0.067 	  0.000 
1248272277.894 	  0.067 	  0.000 
1248272277.925 	  0.067 	  0.000 
1248272277.965 	  0.067 	  0.000 
1248272278.006 	  0.000 	  0.000 
1248272278.016 	  0.067 	  0.000 
1248272278.026 	  0.067 	  0.000 
1248272278.067 	  0.067 	  0.000 
1248272278.087 	  0.067 	  0.000 
1248272278.138 	  0.067 	  0.000 
1248272278.198 	  0.067 	  0.000 
1248272278.219 	  0.067 	  0.000 
1248272278.229 	  0.067 	  0.000 
1248272278.239 	  0.067 	  0.000 
1248272278.290 	  0.067 	  0.000 
1248272278.340 	  0.067 	  0.000 
1248272278.391 	  0.067 	  0.000 
1248272278.421 	  0.067 	  0.000 
1248272278.462 	  0.067 	  0.000 
1248272278.482 	  0.067 	  0.000 
1248272278.492 	  0.067 	  0.000 
1248272278.523 	  0.067 	  0.000 
1248272278.553 	  0.067 	  0.000 
1248272278.583 	  0.067 	  0.000 
1248272278.604 	  0.067 	  0.000 
1248272278.634 	  0.067 	  0.000 
1248272278.664 	  0.067 	  0.000 
1248272278.715 	  0.067 	  0.000 
1248272278.725 	  0.067 	  0.000 
1248272278.756 	  0.067 	  0.000 
1248272278.786 	  0.067 	  0.000 
1248272278.827 	  0.067 	  0.000 
1248272278.837 	  0.067 	  0.000 
1248272278.877 	  0.067 	  0.000 
1248272278.898 	  0.067 	  0.000 
1248272278.918 	  0.067 	  0.000 
1248272278.948 	  0.067 	  0.000 
1248272278.958 	  0.067 	  0.000 
1248272278.989 	  0.067 	  0.000 
1248272279.009 	  0.067 	  0.000 
1248272279.050 	  0.067 	  0.000 
1248272279.070 	  0.067 	  0.000 
1248272279.101 	  0.067 	  0.000 
1248272279.122 	  0.067 	  0.000 
1248272279.142 	  0.067 	  0.000 
1248272279.173 	  0.067 	  0.000 
1248272279.193 	  0.067 	  0.000 
1248272279.213 	  0.067 	  0.000 
1248272279.244 	  0.067 	  0.000 
1248272279.254 	  0.067 	  0.000 
1248272279.284 	  0.067 	  0.000 
1248272279.305 	  0.067 	  0.000 
1248272279.335 	  0.067 	  0.000 
1248272279.376 	  0.067 	  0.000 
1248272279.427 	  0.067 	  0.000 
1248272279.457 	  0.067 	  0.000 
1248272279.477 	  0.067 	  0.000 
1248272279.498 	  0.067 	  0.000 
1248272279.528 	  0.067 	  0.000 
1248272279.539 	  0.067 	  0.000 
1248272279.579 	  0.067 	  0.000 
1248272279.630 	  0.067 	  0.000 
1248272279.691 	  0.067 	  0.000 
1248272279.701 	  0.067 	  0.000 
1248272279.752 	  0.067 	  0.000 
1248272279.792 	  0.067 	  0.000 
1248272279.802 	  0.067 	  0.000 
1248272279.853 	  0.067 	  0.000 
1248272279.894 	  0.067 	  0.000 
1248272279.904 	  0.067 	  0.000 
1248272279.965 	  0.067 	  0.000 
1248272279.985 	  0.067 	  0.000 
1248272280.006 	  0.067 	  0.000 
1248272280.036 	  0.067 	  0.000 
1248272280.047 	  0.067 	  0.000 
1248272280.077 	  0.067 	  0.000 
1248272280.107 	  0.067 	  0.000 
1248272280.158 	  0.067 	  0.000 
1248272280.199 	  0.067 	  0.000 
1248272280.229 	  0.067 	  0.000 
1248272280.270 	  0.067 	  0.000 
1248272280.280 	  0.067 	  0.000 
1248272280.311 	  0.067 	  0.000 
1248272280.362 	  0.067 	  0.000 
1248272280.412 	  0.067 	  0.000 
1248272280.433 	  0.067 	  0.000 
1248272280.514 	  0.067 	  0.000 
1248272280.534 	  0.067 	  0.000 
1248272280.595 	  0.067 	  0.000 
1248272280.665 	  0.067 	  0.000 
1248272280.706 	  0.067 	  0.000 
1248272280.726 	  0.067 	  0.000 
1248272280.757 	  0.067 	  0.000 
1248272280.767 	  0.067 	  0.000 
1248272280.817 	  0.067 	  0.000 
1248272280.838 	  0.067 	  0.000 
1248272280.868 	  0.067 	  0.000 
1248272280.878 	  0.067 	  0.000 
1248272280.919 	  0.067 	  0.000 
1248272280.959 	  0.067 	  0.000 
1248272281.000 	  0.067 	  0.000 
1248272281.024 	  0.000 	  0.000 
1248272281.034 	  0.000 	  0.000 
1248272281.044 	  0.067 	  0.000 
1248272281.065 	  0.067 	  0.000 
1248272281.085 	  0.067 	  0.000 
1248272281.116 	  0.067 	  0.000 
1248272281.136 	  0.067 	  0.000 
1248272281.157 	  0.067 	  0.000 
1248272281.177 	  0.067 	  0.000 
1248272281.198 	  0.067 	  0.000 
1248272281.228 	  0.067 	  0.000 
1248272281.259 	  0.067 	  0.000 
1248272281.299 	  0.067 	  0.000 
1248272281.310 	  0.067 	  0.000 
1248272281.320 	  0.067 	  0.000 
1248272281.340 	  0.067 	  0.000 
1248272281.391 	  0.067 	  0.000 
1248272281.442 	  0.067 	  0.000 
1248272281.482 	  0.067 	  0.000 
1248272281.493 	  0.067 	  0.000 
1248272281.554 	  0.067 	  0.000 
1248272281.594 	  0.067 	  0.000 
1248272281.604 	  0.067 	  0.000 
1248272281.645 	  0.067 	  0.000 
1248272281.696 	  0.067 	  0.000 
1248272281.737 	  0.067 	  0.000 
1248272281.747 	  0.067 	  0.000 
1248272281.838 	  0.067 	  0.000 
1248272281.848 	  0.067 	  0.000 
1248272281.899 	  0.067 	  0.000 
1248272281.950 	  0.067 	  0.000 
1248272282.001 	  0.067 	  0.000 
1248272282.011 	  0.000 	  0.000 
1248272282.021 	  0.000 	  0.000 
1248272282.031 	  0.000 	  0.000 
1248272282.041 	  0.000 	  0.000 
1248272282.051 	  0.067 	  0.000 
1248272282.062 	  0.067 	  0.000 
1248272282.102 	  0.072 	  0.179 
1248272282.113 	  0.072 	  0.179 
1248272282.174 	  0.072 	  0.182 
1248272282.244 	  0.072 	  0.179 
1248272282.255 	  0.072 	  0.177 
1248272282.295 	  0.071 	  0.163 
1248272282.305 	  0.071 	  0.160 
1248272282.336 	  0.071 	  0.153 
1248272282.346 	  0.071 	  0.151 
1248272282.397 	  0.071 	  0.141 
1248272282.448 	  0.070 	  0.113 
1248272282.488 	  0.070 	  0.111 
1248272282.498 	  0.070 	  0.108 
1248272282.549 	  0.069 	  0.097 
1248272282.590 	  0.069 	  0.087 
1248272282.600 	  0.069 	  0.085 
1248272282.631 	  0.069 	  0.073 
1248272282.661 	  0.069 	  0.069 
1248272282.682 	  0.068 	  0.055 
1248272282.712 	  0.068 	  0.053 
1248272282.733 	  0.068 	  0.046 
1248272282.773 	  0.068 	  0.048 
1248272282.794 	  0.068 	  0.043 
1248272282.834 	  0.068 	  0.027 
1248272282.855 	  0.067 	  0.025 
1248272282.906 	  0.067 	  0.018 
1248272282.916 	  0.067 	  0.018 
1248272282.926 	  0.067 	  0.021 
1248272282.956 	  0.067 	  0.021 
1248272282.997 	  0.067 	  0.009 
1248272283.007 	  0.067 	  0.007 
1248272283.038 	  0.067 	  0.005 
1248272283.048 	  0.067 	  0.005 
1248272283.089 	  0.067 	 -0.000 
1248272283.099 	  0.067 	 -0.002 
1248272283.140 	  0.067 	 -0.005 
1248272283.190 	  0.067 	  0.002 
1248272283.271 	  0.067 	  0.000 
1248272283.302 	  0.067 	  0.002 
1248272283.343 	  0.067 	  0.005 
1248272283.403 	  0.067 	  0.009 
1248272283.444 	  0.067 	  0.011 
1248272283.495 	  0.067 	  0.009 
1248272283.535 	  0.067 	  0.016 
1248272283.556 	  0.067 	  0.016 
1248272283.586 	  0.067 	  0.018 
1248272283.617 	  0.077 	  0.289 
1248272283.637 	  0.077 	  0.286 
1248272283.667 	  0.077 	  0.286 
1248272283.688 	  0.077 	  0.286 
1248272283.718 	  0.077 	  0.286 
1248272283.739 	  0.077 	  0.286 
1248272283.769 	  0.077 	  0.286 
1248272283.790 	  0.076 	  0.283 
1248272283.820 	  0.076 	  0.283 
1248272283.841 	  0.076 	  0.279 
1248272283.871 	  0.076 	  0.279 
1248272283.891 	  0.076 	  0.277 
1248272283.912 	  0.076 	  0.277 
1248272283.952 	  0.076 	  0.272 
1248272283.983 	  0.076 	  0.271 
1248272284.003 	  0.076 	  0.270 
1248272284.054 	  0.076 	  0.267 
1248272284.064 	  0.076 	  0.267 
1248272284.084 	  0.076 	  0.264 
1248272284.094 	  0.076 	  0.264 
1248272284.145 	  0.075 	  0.261 
1248272284.196 	  0.075 	  0.256 
1248272284.226 	  0.075 	  0.256 
1248272284.247 	  0.075 	  0.253 
1248272284.257 	  0.075 	  0.253 
1248272284.298 	  0.075 	  0.250 
1248272284.348 	  0.075 	  0.249 
1248272284.358 	  0.075 	  0.247 
1248272284.409 	  0.075 	  0.244 
1248272284.450 	  0.075 	  0.243 
1248272284.500 	  0.075 	  0.241 
1248272284.551 	  0.074 	  0.238 
1248272284.562 	  0.074 	  0.238 
1248272284.612 	  0.074 	  0.235 
1248272284.653 	  0.074 	  0.232 
1248272284.663 	  0.074 	  0.232 
1248272284.694 	  0.074 	  0.230 
1248272284.704 	  0.074 	  0.229 
1248272284.745 	  0.074 	  0.227 
1248272284.755 	  0.074 	  0.227 
1248272284.796 	  0.074 	  0.225 
1248272284.806 	  0.074 	  0.225 
1248272284.857 	  0.074 	  0.224 
1248272284.887 	  0.074 	  0.220 
1248272284.918 	  0.074 	  0.220 
1248272284.958 	  0.074 	  0.219 
1248272284.968 	  0.074 	  0.217 
1248272285.009 	  0.073 	  0.214 
1248272285.060 	  0.073 	  0.214 
1248272285.070 	  0.073 	  0.212 
1248272285.111 	  0.067 	  0.000 
1248272285.162 	  0.067 	  0.000 
1248272285.172 	  0.067 	  0.000 
1248272285.213 	  0.067 	  0.000 
1248272285.263 	  0.067 	  0.000 
1248272285.274 	  0.067 	  0.000 
1248272285.324 	  0.067 	  0.000 
1248272285.365 	  0.067 	  0.000 
1248272285.416 	  0.067 	  0.000 
1248272285.466 	  0.067 	  0.000 
1248272285.517 	  0.067 	  0.000 
1248272285.558 	  0.067 	  0.000 
1248272285.568 	  0.067 	  0.000 
1248272285.608 	  0.067 	  0.000 
1248272285.619 	  0.067 	  0.000 
1248272285.649 	  0.067 	  0.000 
1248272285.680 	  0.067 	  0.000 
1248272285.700 	  0.067 	  0.000 
1248272285.731 	  0.067 	  0.000 
1248272285.761 	  0.067 	  0.000 
1248272285.772 	  0.067 	  0.000 
1248272285.802 	  0.067 	  0.000 
1248272285.833 	  0.067 	  0.000 
1248272285.853 	  0.067 	  0.000 
1248272285.883 	  0.067 	  0.000 
1248272285.914 	  0.067 	  0.000 
1248272285.934 	  0.067 	  0.000 
1248272285.955 	  0.067 	  0.000 
1248272285.985 	  0.067 	  0.000 
1248272286.006 	  0.067 	  0.000 
1248272286.137 	  0.067 	  0.000 
1248272286.168 	  0.067 	  0.000 
1248272286.218 	  0.067 	  0.000 
1248272286.239 	  0.067 	  0.000 
1248272286.269 	  0.067 	  0.000 
1248272286.279 	  0.067 	  0.000 
1248272286.320 	  0.067 	  0.000 
1248272286.330 	  0.067 	  0.000 
1248272286.351 	  0.067 	  0.000 
1248272286.361 	  0.067 	  0.000 
1248272286.371 	  0.067 	  0.000 
1248272286.381 	  0.067 	  0.000 
1248272286.392 	  0.067 	  0.000 
1248272286.402 	  0.067 	  0.000 
1248272286.412 	  0.067 	  0.000 
1248272286.423 	  0.067 	  0.000 
1248272286.433 	  0.067 	  0.000 
1248272286.443 	  0.067 	  0.000 
1248272286.453 	  0.067 	  0.000 
1248272286.464 	  0.067 	  0.000 
1248272286.494 	  0.067 	  0.000 
1248272286.504 	  0.067 	  0.000 
1248272286.514 	  0.067 	  0.000 
1248272286.535 	  0.067 	  0.000 
1248272286.545 	  0.067 	  0.000 
1248272286.555 	  0.067 	  0.000 
1248272286.566 	  0.067 	  0.000 
1248272286.586 	  0.067 	  0.000 
1248272286.596 	  0.067 	  0.000 
1248272286.607 	  0.067 	  0.000 
1248272286.617 	  0.067 	  0.000 
1248272286.637 	  0.067 	  0.000 
1248272286.648 	  0.067 	  0.000 
1248272286.658 	  0.067 	  0.000 
1248272286.668 	  0.067 	  0.000 
1248272286.688 	  0.067 	  0.000 
1248272286.699 	  0.067 	  0.000 
1248272286.709 	  0.066 	  0.000 
1248272286.719 	  0.066 	  0.000 
1248272286.740 	  0.066 	  0.000 
1248272286.750 	  0.066 	  0.000 
1248272286.760 	  0.066 	  0.000 
1248272286.770 	  0.066 	  0.000 
1248272286.791 	  0.066 	  0.000 
1248272286.801 	  0.066 	  0.000 
1248272286.811 	  0.066 	  0.000 
1248272286.832 	  0.066 	  0.000 
1248272286.842 	  0.066 	  0.000 
1248272286.852 	  0.066 	  0.000 
1248272286.873 	  0.066 	  0.000 
1248272286.883 	  0.066 	  0.000 
1248272286.893 	  0.066 	  0.000 
1248272286.903 	  0.066 	  0.000 
1248272286.924 	  0.065 	  0.000 
1248272286.934 	  0.065 	  0.000 
1248272286.944 	  0.065 	  0.000 
1248272286.955 	  0.065 	  0.000 
1248272286.965 	  0.065 	  0.000 
1248272286.975 	  0.065 	  0.000 
1248272286.985 	  0.065 	  0.000 
1248272286.996 	  0.065 	  0.000 
1248272287.006 	  0.000 	  0.000 
1248272287.016 	  0.000 	  0.000 
1248272287.026 	  0.065 	  0.000 
1248272287.037 	  0.065 	  0.000 
1248272287.047 	  0.065 	  0.000 
1248272287.057 	  0.065 	  0.000 
1248272287.067 	  0.065 	  0.000 
1248272287.078 	  0.065 	  0.000 
1248272287.088 	  0.065 	  0.000 
1248272287.098 	  0.065 	  0.000 
1248272287.119 	  0.065 	  0.000 
1248272287.129 	  0.064 	  0.000 
1248272287.139 	  0.064 	  0.000 
1248272287.160 	  0.064 	  0.000 
1248272287.170 	  0.064 	  0.000 
1248272287.180 	  0.064 	  0.000 
1248272287.190 	  0.064 	  0.000 
1248272287.211 	  0.064 	  0.000 
1248272287.221 	  0.064 	  0.000 
1248272287.231 	  0.064 	  0.000 
1248272287.242 	  0.064 	  0.000 
1248272287.252 	  0.064 	  0.000 
1248272287.262 	  0.064 	  0.000 
1248272287.272 	  0.064 	  0.000 
1248272287.283 	  0.064 	  0.000 
1248272287.303 	  0.064 	  0.000 
1248272287.313 	  0.064 	  0.000 
1248272287.324 	  0.064 	  0.000 
1248272287.334 	  0.064 	  0.000 
1248272287.344 	  0.064 	  0.000 
1248272287.355 	  0.064 	  0.000 
1248272287.413 	  0.063 	  0.000 
1248272287.423 	  0.063 	  0.000 
1248272287.433 	  0.063 	  0.000 
1248272287.444 	  0.063 	  0.000 
1248272287.454 	  0.063 	  0.000 
1248272287.464 	  0.063 	  0.000 
1248272287.485 	  0.063 	  0.000 
1248272287.495 	  0.063 	  0.000 
1248272287.505 	  0.063 	  0.000 
1248272287.516 	  0.063 	  0.000 
1248272287.536 	  0.063 	  0.000 
1248272287.546 	  0.063 	  0.000 
1248272287.556 	  0.063 	  0.000 
1248272287.567 	  0.063 	  0.000 
1248272287.597 	  0.063 	  0.000 
1248272287.607 	  0.062 	  0.000 
1248272287.628 	  0.062 	  0.000 
1248272287.638 	  0.062 	  0.000 
1248272287.648 	  0.062 	  0.000 
1248272287.658 	  0.062 	  0.000 
1248272287.689 	  0.062 	  0.000 
1248272287.699 	  0.062 	  0.000 
1248272287.709 	  0.062 	  0.000 
1248272287.720 	  0.062 	  0.000 
1248272287.740 	  0.062 	  0.000 
1248272287.750 	  0.062 	  0.000 
1248272287.761 	  0.062 	  0.000 
1248272287.771 	  0.062 	  0.000 
1248272287.791 	  0.062 	  0.000 
1248272287.802 	  0.062 	  0.000 
1248272287.812 	  0.062 	  0.000 
1248272287.842 	  0.062 	  0.000 
1248272287.853 	  0.062 	  0.000 
1248272287.863 	  0.062 	  0.000 
1248272287.873 	  0.062 	  0.000 
1248272287.883 	  0.062 	  0.000 
1248272287.894 	  0.062 	  0.000 
1248272287.904 	  0.061 	  0.000 
1248272287.924 	  0.061 	  0.000 
1248272287.935 	  0.061 	  0.000 
1248272287.945 	  0.061 	  0.000 
1248272287.975 	  0.061 	  0.000 
1248272287.986 	  0.061 	  0.000 
1248272287.996 	  0.061 	  0.000 
1248272288.006 	  0.061 	  0.000 
1248272288.027 	  0.061 	  0.000 
1248272288.037 	  0.061 	  0.000 
1248272288.047 	  0.061 	  0.000 
1248272288.078 	  0.061 	  0.000 
1248272288.088 	  0.061 	  0.000 
1248272288.108 	  0.061 	  0.000 
1248272288.118 	  0.061 	  0.000 
1248272288.129 	  0.061 	  0.000 
1248272288.139 	  0.061 	  0.000 
1248272288.159 	  0.061 	  0.000 
1248272288.180 	  0.061 	  0.000 
1248272288.190 	  0.061 	  0.000 
1248272288.210 	  0.061 	  0.000 
1248272288.220 	  0.061 	  0.000 
1248272288.231 	  0.061 	  0.000 
1248272288.251 	  0.061 	  0.000 
1248272288.261 	  0.061 	  0.000 
1248272288.272 	  0.061 	  0.000 
1248272288.282 	  0.061 	  0.000 
1248272288.302 	  0.061 	  0.000 
1248272288.313 	  0.061 	  0.000 
1248272288.323 	  0.061 	  0.000 
1248272288.343 	  0.061 	  0.000 
1248272288.354 	  0.061 	  0.000 
1248272288.364 	  0.061 	  0.000 
1248272288.374 	  0.061 	  0.000 
1248272288.394 	  0.061 	  0.000 
1248272288.405 	  0.061 	  0.000 
1248272288.415 	  0.061 	  0.000 
1248272288.435 	  0.061 	  0.000 
1248272288.446 	  0.061 	  0.000 
1248272288.456 	  0.061 	  0.000 
1248272288.466 	  0.061 	  0.000 
1248272288.476 	  0.061 	  0.000 
1248272288.497 	  0.061 	  0.000 
1248272288.517 	  0.061 	  0.000 
1248272288.527 	  0.061 	  0.000 
1248272288.538 	  0.061 	  0.000 
1248272288.548 	  0.060 	  0.000 
1248272288.558 	  0.060 	  0.000 
1248272288.568 	  0.060 	  0.000 
1248272288.599 	  0.060 	  0.000 
1248272288.609 	  0.060 	  0.000 
1248272288.619 	  0.060 	  0.000 
1248272288.630 	  0.060 	  0.000 
1248272288.640 	  0.060 	  0.000 
1248272288.650 	  0.060 	  0.000 
1248272288.660 	  0.060 	  0.000 
1248272288.671 	  0.060 	  0.000 
1248272288.691 	  0.060 	  0.000 
1248272288.701 	  0.060 	  0.000 
1248272288.712 	  0.060 	  0.000 
1248272288.742 	  0.060 	  0.000 
1248272288.752 	  0.060 	  0.000 
1248272288.763 	  0.060 	  0.000 
1248272288.793 	  0.060 	  0.000 
1248272288.803 	  0.060 	  0.000 
1248272288.834 	  0.060 	  0.000 
1248272288.844 	  0.060 	  0.000 
1248272288.855 	  0.060 	  0.000 
1248272288.875 	  0.060 	  0.000 
1248272288.885 	  0.059 	  0.000 
1248272288.895 	  0.059 	  0.000 
1248272288.906 	  0.059 	  0.000 
1248272288.926 	  0.059 	  0.000 
1248272288.936 	  0.059 	  0.000 
1248272288.947 	  0.059 	  0.000 
1248272288.957 	  0.059 	  0.000 
1248272288.977 	  0.059 	  0.000 
1248272288.988 	  0.059 	  0.000 
1248272288.998 	  0.059 	  0.000 
1248272289.008 	  0.059 	  0.000 
