# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248272275.518 	  0.076 	  0.274 
1248272275.528 	  0.076 	  0.274 
1248272275.579 	  0.076 	  0.274 
1248272275.610 	  0.076 	  0.274 
1248272275.631 	  0.076 	  0.274 
1248272275.671 	  0.076 	  0.274 
1248272275.682 	  0.076 	  0.274 
1248272275.713 	  0.076 	  0.274 
1248272275.743 	  0.076 	  0.274 
1248272275.794 	  0.076 	  0.274 
1248272275.825 	  0.076 	  0.274 
1248272275.845 	  0.076 	  0.272 
1248272275.856 	  0.076 	  0.271 
1248272275.907 	  0.076 	  0.268 
1248272275.937 	  0.076 	  0.268 
1248272275.968 	  0.076 	  0.264 
1248272275.999 	  0.076 	  0.264 
1248272276.009 	  0.000 	  0.000 
1248272276.019 	  0.000 	  0.000 
1248272276.030 	  0.075 	  0.259 
1248272276.070 	  0.075 	  0.256 
1248272276.081 	  0.075 	  0.255 
1248272276.121 	  0.075 	  0.252 
1248272276.132 	  0.075 	  0.252 
1248272276.203 	  0.075 	  0.247 
1248272276.213 	  0.075 	  0.247 
1248272276.254 	  0.075 	  0.244 
1248272276.264 	  0.075 	  0.243 
1248272276.356 	  0.074 	  0.237 
1248272276.387 	  0.074 	  0.237 
1248272276.407 	  0.074 	  0.235 
1248272276.438 	  0.074 	  0.235 
1248272276.458 	  0.074 	  0.232 
1248272276.469 	  0.074 	  0.232 
1248272276.520 	  0.074 	  0.229 
1248272276.530 	  0.074 	  0.229 
1248272276.581 	  0.074 	  0.225 
1248272276.612 	  0.074 	  0.225 
1248272276.653 	  0.074 	  0.222 
1248272276.663 	  0.074 	  0.222 
1248272276.684 	  0.074 	  0.219 
1248272276.724 	  0.074 	  0.219 
1248272276.765 	  0.074 	  0.217 
1248272276.776 	  0.074 	  0.216 
1248272276.806 	  0.073 	  0.214 
1248272276.837 	  0.073 	  0.214 
1248272276.878 	  0.073 	  0.211 
1248272277.113 	  0.066 	  0.000 
1248272277.144 	  0.065 	  0.000 
1248272277.164 	  0.065 	  0.000 
1248272277.185 	  0.065 	  0.000 
1248272277.205 	  0.065 	  0.000 
1248272277.226 	  0.065 	  0.000 
1248272277.256 	  0.065 	  0.000 
1248272277.297 	  0.065 	  0.000 
1248272277.338 	  0.064 	  0.000 
1248272277.399 	  0.064 	  0.000 
1248272277.409 	  0.064 	  0.000 
1248272277.459 	  0.064 	  0.000 
1248272277.510 	  0.063 	  0.000 
1248272277.581 	  0.063 	  0.000 
1248272277.632 	  0.063 	  0.000 
1248272277.642 	  0.063 	  0.000 
1248272277.703 	  0.062 	  0.000 
1248272277.733 	  0.062 	  0.000 
1248272277.754 	  0.062 	  0.000 
1248272277.774 	  0.062 	  0.000 
1248272277.805 	  0.062 	  0.000 
1248272277.825 	  0.062 	  0.000 
1248272277.845 	  0.062 	  0.000 
1248272277.875 	  0.062 	  0.000 
1248272277.906 	  0.061 	  0.000 
1248272277.926 	  0.061 	  0.000 
1248272277.967 	  0.061 	  0.000 
1248272277.977 	  0.061 	  0.000 
1248272278.007 	  0.000 	  0.000 
1248272278.017 	  0.000 	  0.000 
1248272278.027 	  0.061 	  0.000 
1248272278.078 	  0.061 	  0.000 
1248272278.088 	  0.061 	  0.000 
1248272278.129 	  0.061 	  0.000 
1248272278.139 	  0.061 	  0.000 
1248272278.190 	  0.061 	  0.000 
1248272278.220 	  0.061 	  0.000 
1248272278.240 	  0.061 	  0.000 
1248272278.291 	  0.061 	  0.000 
1248272278.301 	  0.061 	  0.000 
1248272278.341 	  0.060 	  0.000 
1248272278.402 	  0.060 	  0.000 
1248272278.422 	  0.060 	  0.000 
1248272278.463 	  0.060 	  0.000 
1248272278.483 	  0.060 	  0.000 
1248272278.493 	  0.060 	  0.000 
1248272278.524 	  0.060 	  0.000 
1248272278.564 	  0.059 	  0.000 
1248272278.584 	  0.059 	  0.000 
1248272278.615 	  0.059 	  0.000 
1248272278.645 	  0.059 	  0.000 
1248272278.655 	  0.059 	  0.000 
1248272278.726 	  0.059 	  0.000 
1248272278.757 	  0.058 	  0.000 
1248272278.787 	  0.058 	  0.000 
1248272278.827 	  0.058 	  0.000 
1248272278.838 	  0.058 	  0.000 
1248272278.858 	  0.058 	  0.000 
1248272278.898 	  0.058 	  0.000 
1248272278.919 	  0.058 	  0.000 
1248272278.949 	  0.058 	  0.000 
1248272278.969 	  0.058 	  0.000 
1248272279.000 	  0.057 	  0.000 
1248272279.010 	  0.000 	  0.000 
1248272279.020 	  0.057 	  0.000 
1248272279.050 	  0.057 	  0.000 
1248272279.071 	  0.057 	  0.000 
1248272279.101 	  0.057 	  0.000 
1248272279.121 	  0.057 	  0.000 
1248272279.152 	  0.057 	  0.000 
1248272279.162 	  0.057 	  0.000 
1248272279.202 	  0.057 	  0.000 
1248272279.223 	  0.056 	  0.000 
1248272279.243 	  0.056 	  0.000 
1248272279.264 	  0.056 	  0.000 
1248272279.294 	  0.056 	  0.000 
1248272279.314 	  0.056 	  0.000 
1248272279.345 	  0.056 	  0.000 
1248272279.375 	  0.056 	  0.000 
1248272279.385 	  0.056 	  0.000 
1248272279.426 	  0.056 	  0.000 
1248272279.456 	  0.056 	  0.000 
1248272279.476 	  0.055 	  0.000 
1248272279.507 	  0.055 	  0.000 
1248272279.537 	  0.055 	  0.000 
1248272279.588 	  0.055 	  0.000 
1248272279.638 	  0.055 	  0.000 
1248272279.689 	  0.055 	  0.000 
1248272279.700 	  0.055 	  0.000 
1248272279.750 	  0.054 	  0.000 
1248272279.801 	  0.054 	  0.000 
1248272279.851 	  0.054 	  0.000 
1248272279.902 	  0.054 	  0.000 
1248272279.912 	  0.054 	  0.000 
1248272279.973 	  0.054 	  0.000 
1248272279.983 	  0.054 	  0.000 
1248272280.004 	  0.053 	  0.000 
1248272280.044 	  0.053 	  0.000 
1248272280.054 	  0.053 	  0.000 
1248272280.085 	  0.053 	  0.000 
1248272280.105 	  0.053 	  0.000 
1248272280.115 	  0.053 	  0.000 
1248272280.156 	  0.053 	  0.000 
1248272280.166 	  0.053 	  0.000 
1248272280.206 	  0.053 	  0.000 
1248272280.237 	  0.053 	  0.000 
1248272280.277 	  0.053 	  0.000 
1248272280.318 	  0.053 	  0.000 
1248272280.368 	  0.053 	  0.000 
1248272280.419 	  0.053 	  0.000 
1248272280.429 	  0.053 	  0.000 
1248272280.520 	  0.053 	  0.000 
1248272280.540 	  0.053 	  0.000 
1248272280.591 	  0.052 	  0.000 
1248272280.601 	  0.052 	  0.000 
1248272280.662 	  0.052 	  0.000 
1248272280.712 	  0.052 	  0.000 
1248272280.733 	  0.052 	  0.000 
1248272280.763 	  0.052 	  0.000 
1248272280.814 	  0.052 	  0.000 
1248272280.844 	  0.052 	  0.000 
1248272280.864 	  0.051 	  0.000 
1248272280.874 	  0.051 	  0.000 
1248272280.915 	  0.051 	  0.000 
1248272280.955 	  0.051 	  0.000 
1248272280.996 	  0.051 	  0.000 
1248272281.006 	  0.051 	  0.000 
1248272281.037 	  0.051 	  0.000 
1248272281.067 	  0.051 	  0.000 
1248272281.098 	  0.051 	  0.000 
1248272281.118 	  0.051 	  0.000 
1248272281.138 	  0.051 	  0.000 
1248272281.158 	  0.051 	  0.000 
1248272281.179 	  0.050 	  0.000 
1248272281.200 	  0.050 	  0.000 
1248272281.230 	  0.050 	  0.000 
1248272281.271 	  0.050 	  0.000 
1248272281.301 	  0.050 	  0.000 
1248272281.311 	  0.050 	  0.000 
1248272281.331 	  0.050 	  0.000 
1248272281.342 	  0.050 	  0.000 
1248272281.423 	  0.050 	  0.000 
1248272281.443 	  0.050 	  0.000 
1248272281.483 	  0.050 	  0.000 
1248272281.494 	  0.050 	  0.000 
1248272281.554 	  0.049 	  0.000 
1248272281.595 	  0.049 	  0.000 
1248272281.645 	  0.049 	  0.000 
1248272281.696 	  0.049 	  0.000 
1248272281.737 	  0.049 	  0.000 
1248272281.747 	  0.049 	  0.000 
1248272281.838 	  0.049 	  0.000 
1248272281.848 	  0.049 	  0.000 
1248272281.949 	  0.048 	  0.000 
1248272282.000 	  0.048 	  0.000 
1248272282.010 	  0.048 	  0.000 
1248272282.050 	  0.048 	  0.000 
1248272282.061 	  0.048 	  0.000 
1248272282.111 	  0.048 	  0.000 
1248272282.121 	  0.048 	  0.000 
